fecha,producto_id,nombre_producto,demanda,categoria,lead_time_semanas,costo_unitario,inventario
2022-03-31,700850,TRANEXAMICO ACIDO 500MG  SOL. INYECTABLE,150,MEDICAMENTOS,1.0,1185.6666666666667,63.0
2022-04-30,700850,TRANEXAMICO ACIDO 500MG  SOL. INYECTABLE,81,MEDICAMENTOS,1.0,1185.6666666666667,63.0
2022-05-31,700850,TRANEXAMICO ACIDO 500MG  SOL. INYECTABLE,129,MEDICAMENTOS,1.0,1185.6666666666667,63.0
2022-06-30,700850,TRANEXAMICO ACIDO 500MG  SOL. INYECTABLE,99,MEDICAMENTOS,1.0,1185.6666666666667,63.0
2021-07-31,700851,AGUA ESTERIL PARA INYECCION 5ML,2479,MEDICAMENTOS,1.0,0.0,0.0
2021-08-31,700851,AGUA ESTERIL PARA INYECCION 5ML,2600,MEDICAMENTOS,1.0,0.0,0.0
2021-09-30,700851,AGUA ESTERIL PARA INYECCION 5ML,1807,MEDICAMENTOS,1.0,0.0,0.0
2021-10-31,700851,AGUA ESTERIL PARA INYECCION 5ML,2075,MEDICAMENTOS,1.0,0.0,0.0
2021-11-30,700851,AGUA ESTERIL PARA INYECCION 5ML,2630,MEDICAMENTOS,1.0,0.0,0.0
2021-12-31,700851,AGUA ESTERIL PARA INYECCION 5ML,2741,MEDICAMENTOS,1.0,0.0,0.0
2022-01-31,700851,AGUA ESTERIL PARA INYECCION 5ML,3407,MEDICAMENTOS,1.0,0.0,0.0
2022-02-28,700851,AGUA ESTERIL PARA INYECCION 5ML,3229,MEDICAMENTOS,1.0,0.0,0.0
2022-03-31,700851,AGUA ESTERIL PARA INYECCION 5ML,2702,MEDICAMENTOS,1.0,0.0,0.0
2022-04-30,700851,AGUA ESTERIL PARA INYECCION 5ML,3791,MEDICAMENTOS,1.0,0.0,0.0
2022-05-31,700851,AGUA ESTERIL PARA INYECCION 5ML,2611,MEDICAMENTOS,1.0,0.0,0.0
2022-06-30,700851,AGUA ESTERIL PARA INYECCION 5ML,2166,MEDICAMENTOS,1.0,0.0,0.0
2021-07-31,700860,EPINEFRINA 1MG/ML SOL. INYECTABLE ,50,MEDICAMENTOS,1.0,333.0,70.0
2021-08-31,700860,EPINEFRINA 1MG/ML SOL. INYECTABLE ,67,MEDICAMENTOS,1.0,333.0,70.0
2021-09-30,700860,EPINEFRINA 1MG/ML SOL. INYECTABLE ,117,MEDICAMENTOS,1.0,333.0,70.0
2021-10-31,700860,EPINEFRINA 1MG/ML SOL. INYECTABLE ,110,MEDICAMENTOS,1.0,333.0,70.0
2021-11-30,700860,EPINEFRINA 1MG/ML SOL. INYECTABLE ,77,MEDICAMENTOS,1.0,333.0,70.0
2021-12-31,700860,EPINEFRINA 1MG/ML SOL. INYECTABLE ,84,MEDICAMENTOS,1.0,333.0,70.0
2022-01-31,700860,EPINEFRINA 1MG/ML SOL. INYECTABLE ,101,MEDICAMENTOS,1.0,333.0,70.0
2022-02-28,700860,EPINEFRINA 1MG/ML SOL. INYECTABLE ,53,MEDICAMENTOS,1.0,333.0,70.0
2022-03-31,700860,EPINEFRINA 1MG/ML SOL. INYECTABLE ,102,MEDICAMENTOS,1.0,333.0,70.0
2022-04-30,700860,EPINEFRINA 1MG/ML SOL. INYECTABLE ,74,MEDICAMENTOS,1.0,333.0,70.0
2022-05-31,700860,EPINEFRINA 1MG/ML SOL. INYECTABLE ,63,MEDICAMENTOS,1.0,333.0,70.0
2022-06-30,700860,EPINEFRINA 1MG/ML SOL. INYECTABLE ,34,MEDICAMENTOS,1.0,333.0,70.0
2021-07-31,700873,URSODEOXICOLICO ACIDO TABLETA 600MG,0,MEDICAMENTOS,1.0,2398.0,24.0
2021-08-31,700873,URSODEOXICOLICO ACIDO TABLETA 600MG,0,MEDICAMENTOS,1.0,2398.0,24.0
2021-09-30,700873,URSODEOXICOLICO ACIDO TABLETA 600MG,13,MEDICAMENTOS,1.0,2398.0,24.0
2021-10-31,700873,URSODEOXICOLICO ACIDO TABLETA 600MG,0,MEDICAMENTOS,1.0,2398.0,24.0
2021-11-30,700873,URSODEOXICOLICO ACIDO TABLETA 600MG,11,MEDICAMENTOS,1.0,2398.0,24.0
2021-12-31,700873,URSODEOXICOLICO ACIDO TABLETA 600MG,10,MEDICAMENTOS,1.0,2398.0,24.0
2022-01-31,700873,URSODEOXICOLICO ACIDO TABLETA 600MG,0,MEDICAMENTOS,1.0,2398.0,24.0
2022-02-28,700873,URSODEOXICOLICO ACIDO TABLETA 600MG,0,MEDICAMENTOS,1.0,2398.0,24.0
2022-03-31,700873,URSODEOXICOLICO ACIDO TABLETA 600MG,16,MEDICAMENTOS,1.0,2398.0,24.0
2022-04-30,700873,URSODEOXICOLICO ACIDO TABLETA 600MG,0,MEDICAMENTOS,1.0,2398.0,24.0
2022-05-31,700873,URSODEOXICOLICO ACIDO TABLETA 600MG,0,MEDICAMENTOS,1.0,2398.0,24.0
2022-06-30,700873,URSODEOXICOLICO ACIDO TABLETA 600MG,0,MEDICAMENTOS,1.0,2398.0,24.0
2021-07-31,700883,"FENTANYL 0,5MG/10ML SOL. INYECTABLE",1136,CONTROLADOS,1.0,1387.0,1168.0
2021-08-31,700883,"FENTANYL 0,5MG/10ML SOL. INYECTABLE",842,CONTROLADOS,1.0,1387.0,1168.0
2021-09-30,700883,"FENTANYL 0,5MG/10ML SOL. INYECTABLE",657,CONTROLADOS,1.0,1387.0,1168.0
2021-10-31,700883,"FENTANYL 0,5MG/10ML SOL. INYECTABLE",863,CONTROLADOS,1.0,1387.0,1168.0
2021-11-30,700883,"FENTANYL 0,5MG/10ML SOL. INYECTABLE",750,CONTROLADOS,1.0,1387.0,1168.0
2021-12-31,700883,"FENTANYL 0,5MG/10ML SOL. INYECTABLE",1187,CONTROLADOS,1.0,1387.0,1168.0
2022-01-31,700883,"FENTANYL 0,5MG/10ML SOL. INYECTABLE",1331,CONTROLADOS,1.0,1387.0,1168.0
2022-02-28,700883,"FENTANYL 0,5MG/10ML SOL. INYECTABLE",932,CONTROLADOS,1.0,1387.0,1168.0
2022-03-31,700883,"FENTANYL 0,5MG/10ML SOL. INYECTABLE",696,CONTROLADOS,1.0,1387.0,1168.0
2022-04-30,700883,"FENTANYL 0,5MG/10ML SOL. INYECTABLE",832,CONTROLADOS,1.0,1387.0,1168.0
2022-05-31,700883,"FENTANYL 0,5MG/10ML SOL. INYECTABLE",1636,CONTROLADOS,1.0,1387.0,1168.0
2022-06-30,700883,"FENTANYL 0,5MG/10ML SOL. INYECTABLE",1747,CONTROLADOS,1.0,1387.0,1168.0
2021-07-31,700887,"BETAMETILDIGOXINA 0,2MG/2ML SOL. INYECTABLE",41,MEDICAMENTOS,1.0,1413.5,20.0
2021-08-31,700887,"BETAMETILDIGOXINA 0,2MG/2ML SOL. INYECTABLE",23,MEDICAMENTOS,1.0,1413.5,20.0
2021-09-30,700887,"BETAMETILDIGOXINA 0,2MG/2ML SOL. INYECTABLE",48,MEDICAMENTOS,1.0,1413.5,20.0
2021-10-31,700887,"BETAMETILDIGOXINA 0,2MG/2ML SOL. INYECTABLE",13,MEDICAMENTOS,1.0,1413.5,20.0
2021-11-30,700887,"BETAMETILDIGOXINA 0,2MG/2ML SOL. INYECTABLE",51,MEDICAMENTOS,1.0,1413.5,20.0
2021-12-31,700887,"BETAMETILDIGOXINA 0,2MG/2ML SOL. INYECTABLE",29,MEDICAMENTOS,1.0,1413.5,20.0
2022-01-31,700887,"BETAMETILDIGOXINA 0,2MG/2ML SOL. INYECTABLE",60,MEDICAMENTOS,1.0,1413.5,20.0
2022-02-28,700887,"BETAMETILDIGOXINA 0,2MG/2ML SOL. INYECTABLE",33,MEDICAMENTOS,1.0,1413.5,20.0
2022-03-31,700887,"BETAMETILDIGOXINA 0,2MG/2ML SOL. INYECTABLE",16,MEDICAMENTOS,1.0,1413.5,20.0
2022-04-30,700887,"BETAMETILDIGOXINA 0,2MG/2ML SOL. INYECTABLE",29,MEDICAMENTOS,1.0,1413.5,20.0
2022-05-31,700887,"BETAMETILDIGOXINA 0,2MG/2ML SOL. INYECTABLE",32,MEDICAMENTOS,1.0,1413.5,20.0
2022-06-30,700887,"BETAMETILDIGOXINA 0,2MG/2ML SOL. INYECTABLE",37,MEDICAMENTOS,1.0,1413.5,20.0
2021-07-31,700893,FENITOINA 250MG/5ML SOL. INYECTABLE ,154,MEDICAMENTOS,1.0,701.0,59.0
2021-08-31,700893,FENITOINA 250MG/5ML SOL. INYECTABLE ,171,MEDICAMENTOS,1.0,701.0,59.0
2021-09-30,700893,FENITOINA 250MG/5ML SOL. INYECTABLE ,118,MEDICAMENTOS,1.0,701.0,59.0
2021-10-31,700893,FENITOINA 250MG/5ML SOL. INYECTABLE ,146,MEDICAMENTOS,1.0,701.0,59.0
2021-11-30,700893,FENITOINA 250MG/5ML SOL. INYECTABLE ,176,MEDICAMENTOS,1.0,701.0,59.0
2021-12-31,700893,FENITOINA 250MG/5ML SOL. INYECTABLE ,188,MEDICAMENTOS,1.0,701.0,59.0
2022-01-31,700893,FENITOINA 250MG/5ML SOL. INYECTABLE ,204,MEDICAMENTOS,1.0,701.0,59.0
2022-02-28,700893,FENITOINA 250MG/5ML SOL. INYECTABLE ,228,MEDICAMENTOS,1.0,701.0,59.0
2022-03-31,700893,FENITOINA 250MG/5ML SOL. INYECTABLE ,132,MEDICAMENTOS,1.0,701.0,59.0
2022-04-30,700893,FENITOINA 250MG/5ML SOL. INYECTABLE ,217,MEDICAMENTOS,1.0,701.0,59.0
2022-05-31,700893,FENITOINA 250MG/5ML SOL. INYECTABLE ,95,MEDICAMENTOS,1.0,701.0,59.0
2022-06-30,700893,FENITOINA 250MG/5ML SOL. INYECTABLE ,235,MEDICAMENTOS,1.0,701.0,59.0
2021-07-31,700895,"AMPICILINA/SULBACTAM 1,5G POLVO LIOFILIZADO ",3381,MEDICAMENTOS,1.0,3884.3333333333335,278.0
2021-08-31,700895,"AMPICILINA/SULBACTAM 1,5G POLVO LIOFILIZADO ",3291,MEDICAMENTOS,1.0,3884.3333333333335,278.0
2021-09-30,700895,"AMPICILINA/SULBACTAM 1,5G POLVO LIOFILIZADO ",2653,MEDICAMENTOS,1.0,3884.3333333333335,278.0
2021-10-31,700895,"AMPICILINA/SULBACTAM 1,5G POLVO LIOFILIZADO ",2201,MEDICAMENTOS,1.0,3884.3333333333335,278.0
2021-11-30,700895,"AMPICILINA/SULBACTAM 1,5G POLVO LIOFILIZADO ",3062,MEDICAMENTOS,1.0,3884.3333333333335,278.0
2021-12-31,700895,"AMPICILINA/SULBACTAM 1,5G POLVO LIOFILIZADO ",2928,MEDICAMENTOS,1.0,3884.3333333333335,278.0
2022-01-31,700895,"AMPICILINA/SULBACTAM 1,5G POLVO LIOFILIZADO ",2684,MEDICAMENTOS,1.0,3884.3333333333335,278.0
2022-02-28,700895,"AMPICILINA/SULBACTAM 1,5G POLVO LIOFILIZADO ",2444,MEDICAMENTOS,1.0,3884.3333333333335,278.0
2022-03-31,700895,"AMPICILINA/SULBACTAM 1,5G POLVO LIOFILIZADO ",2258,MEDICAMENTOS,1.0,3884.3333333333335,278.0
2022-04-30,700895,"AMPICILINA/SULBACTAM 1,5G POLVO LIOFILIZADO ",3338,MEDICAMENTOS,1.0,3884.3333333333335,278.0
2022-05-31,700895,"AMPICILINA/SULBACTAM 1,5G POLVO LIOFILIZADO ",3474,MEDICAMENTOS,1.0,3884.3333333333335,278.0
2022-06-30,700895,"AMPICILINA/SULBACTAM 1,5G POLVO LIOFILIZADO ",2907,MEDICAMENTOS,1.0,3884.3333333333335,278.0
2021-07-31,700901,COMPLEJO B SOLUCIÓN INYECTABLE 10ML,0,MEDICAMENTOS,1.0,2303.0,1.0
2021-08-31,700901,COMPLEJO B SOLUCIÓN INYECTABLE 10ML,0,MEDICAMENTOS,1.0,2303.0,1.0
2021-09-30,700901,COMPLEJO B SOLUCIÓN INYECTABLE 10ML,0,MEDICAMENTOS,1.0,2303.0,1.0
2021-10-31,700901,COMPLEJO B SOLUCIÓN INYECTABLE 10ML,0,MEDICAMENTOS,1.0,2303.0,1.0
2021-11-30,700901,COMPLEJO B SOLUCIÓN INYECTABLE 10ML,0,MEDICAMENTOS,1.0,2303.0,1.0
2021-12-31,700901,COMPLEJO B SOLUCIÓN INYECTABLE 10ML,0,MEDICAMENTOS,1.0,2303.0,1.0
2022-01-31,700901,COMPLEJO B SOLUCIÓN INYECTABLE 10ML,0,MEDICAMENTOS,1.0,2303.0,1.0
2022-02-28,700901,COMPLEJO B SOLUCIÓN INYECTABLE 10ML,0,MEDICAMENTOS,1.0,2303.0,1.0
2022-03-31,700901,COMPLEJO B SOLUCIÓN INYECTABLE 10ML,1,MEDICAMENTOS,1.0,2303.0,1.0
2022-04-30,700901,COMPLEJO B SOLUCIÓN INYECTABLE 10ML,0,MEDICAMENTOS,1.0,2303.0,1.0
2022-05-31,700901,COMPLEJO B SOLUCIÓN INYECTABLE 10ML,0,MEDICAMENTOS,1.0,2303.0,1.0
2022-06-30,700901,COMPLEJO B SOLUCIÓN INYECTABLE 10ML,0,MEDICAMENTOS,1.0,2303.0,1.0
2021-07-31,700907,"FITOMENADIONA 2MG/0,2ML SOL. INYECTABLE (VITAMINA K)",9,MEDICAMENTOS,1.0,9414.0,5.0
2021-08-31,700907,"FITOMENADIONA 2MG/0,2ML SOL. INYECTABLE (VITAMINA K)",9,MEDICAMENTOS,1.0,9414.0,5.0
2021-09-30,700907,"FITOMENADIONA 2MG/0,2ML SOL. INYECTABLE (VITAMINA K)",3,MEDICAMENTOS,1.0,9414.0,5.0
2021-10-31,700907,"FITOMENADIONA 2MG/0,2ML SOL. INYECTABLE (VITAMINA K)",0,MEDICAMENTOS,1.0,9414.0,5.0
2021-11-30,700907,"FITOMENADIONA 2MG/0,2ML SOL. INYECTABLE (VITAMINA K)",5,MEDICAMENTOS,1.0,9414.0,5.0
2021-12-31,700907,"FITOMENADIONA 2MG/0,2ML SOL. INYECTABLE (VITAMINA K)",4,MEDICAMENTOS,1.0,9414.0,5.0
2022-01-31,700907,"FITOMENADIONA 2MG/0,2ML SOL. INYECTABLE (VITAMINA K)",3,MEDICAMENTOS,1.0,9414.0,5.0
2022-02-28,700907,"FITOMENADIONA 2MG/0,2ML SOL. INYECTABLE (VITAMINA K)",2,MEDICAMENTOS,1.0,9414.0,5.0
2022-03-31,700907,"FITOMENADIONA 2MG/0,2ML SOL. INYECTABLE (VITAMINA K)",1,MEDICAMENTOS,1.0,9414.0,5.0
2022-04-30,700907,"FITOMENADIONA 2MG/0,2ML SOL. INYECTABLE (VITAMINA K)",9,MEDICAMENTOS,1.0,9414.0,5.0
2022-05-31,700907,"FITOMENADIONA 2MG/0,2ML SOL. INYECTABLE (VITAMINA K)",1,MEDICAMENTOS,1.0,9414.0,5.0
2022-06-30,700907,"FITOMENADIONA 2MG/0,2ML SOL. INYECTABLE (VITAMINA K)",1,MEDICAMENTOS,1.0,9414.0,5.0
2021-07-31,700917,CLEMASTINA SOLUCIÓN INYECTABLE 2MG,1,MEDICAMENTOS,1.0,14148.0,3.0
2021-08-31,700917,CLEMASTINA SOLUCIÓN INYECTABLE 2MG,0,MEDICAMENTOS,1.0,14148.0,3.0
2021-09-30,700917,CLEMASTINA SOLUCIÓN INYECTABLE 2MG,0,MEDICAMENTOS,1.0,14148.0,3.0
2021-10-31,700917,CLEMASTINA SOLUCIÓN INYECTABLE 2MG,0,MEDICAMENTOS,1.0,14148.0,3.0
2021-11-30,700917,CLEMASTINA SOLUCIÓN INYECTABLE 2MG,0,MEDICAMENTOS,1.0,14148.0,3.0
2021-12-31,700917,CLEMASTINA SOLUCIÓN INYECTABLE 2MG,0,MEDICAMENTOS,1.0,14148.0,3.0
2022-01-31,700917,CLEMASTINA SOLUCIÓN INYECTABLE 2MG,2,MEDICAMENTOS,1.0,14148.0,3.0
2022-02-28,700917,CLEMASTINA SOLUCIÓN INYECTABLE 2MG,0,MEDICAMENTOS,1.0,14148.0,3.0
2022-03-31,700917,CLEMASTINA SOLUCIÓN INYECTABLE 2MG,0,MEDICAMENTOS,1.0,14148.0,3.0
2022-04-30,700917,CLEMASTINA SOLUCIÓN INYECTABLE 2MG,0,MEDICAMENTOS,1.0,14148.0,3.0
2022-05-31,700917,CLEMASTINA SOLUCIÓN INYECTABLE 2MG,0,MEDICAMENTOS,1.0,14148.0,3.0
2022-06-30,700917,CLEMASTINA SOLUCIÓN INYECTABLE 2MG,0,MEDICAMENTOS,1.0,14148.0,3.0
2021-07-31,700944,METILPREDNISOLONA SUCCINATO 40MG/ML SOL. INYECTABLE,0,MEDICAMENTOS,1.0,4448.0,12.0
2021-08-31,700944,METILPREDNISOLONA SUCCINATO 40MG/ML SOL. INYECTABLE,0,MEDICAMENTOS,1.0,4448.0,12.0
2021-09-30,700944,METILPREDNISOLONA SUCCINATO 40MG/ML SOL. INYECTABLE,0,MEDICAMENTOS,1.0,4448.0,12.0
2021-10-31,700944,METILPREDNISOLONA SUCCINATO 40MG/ML SOL. INYECTABLE,0,MEDICAMENTOS,1.0,4448.0,12.0
2021-11-30,700944,METILPREDNISOLONA SUCCINATO 40MG/ML SOL. INYECTABLE,0,MEDICAMENTOS,1.0,4448.0,12.0
2021-12-31,700944,METILPREDNISOLONA SUCCINATO 40MG/ML SOL. INYECTABLE,0,MEDICAMENTOS,1.0,4448.0,12.0
2022-01-31,700944,METILPREDNISOLONA SUCCINATO 40MG/ML SOL. INYECTABLE,16,MEDICAMENTOS,1.0,4448.0,12.0
2022-02-28,700944,METILPREDNISOLONA SUCCINATO 40MG/ML SOL. INYECTABLE,6,MEDICAMENTOS,1.0,4448.0,12.0
2022-03-31,700944,METILPREDNISOLONA SUCCINATO 40MG/ML SOL. INYECTABLE,0,MEDICAMENTOS,1.0,4448.0,12.0
2022-04-30,700944,METILPREDNISOLONA SUCCINATO 40MG/ML SOL. INYECTABLE,0,MEDICAMENTOS,1.0,4448.0,12.0
2022-05-31,700944,METILPREDNISOLONA SUCCINATO 40MG/ML SOL. INYECTABLE,0,MEDICAMENTOS,1.0,4448.0,12.0
2022-06-30,700944,METILPREDNISOLONA SUCCINATO 40MG/ML SOL. INYECTABLE,2,MEDICAMENTOS,1.0,4448.0,12.0
2021-07-31,700948,MEDROXIPROGESTERONA ACETATO SUSPENSIÓN INYECTABLE 50MG/ML (150MG/3ML),52,MEDICAMENTOS,1.0,0.0,0.0
2021-08-31,700948,MEDROXIPROGESTERONA ACETATO SUSPENSIÓN INYECTABLE 50MG/ML (150MG/3ML),84,MEDICAMENTOS,1.0,0.0,0.0
2021-09-30,700948,MEDROXIPROGESTERONA ACETATO SUSPENSIÓN INYECTABLE 50MG/ML (150MG/3ML),94,MEDICAMENTOS,1.0,0.0,0.0
2021-10-31,700948,MEDROXIPROGESTERONA ACETATO SUSPENSIÓN INYECTABLE 50MG/ML (150MG/3ML),85,MEDICAMENTOS,1.0,0.0,0.0
2021-11-30,700948,MEDROXIPROGESTERONA ACETATO SUSPENSIÓN INYECTABLE 50MG/ML (150MG/3ML),42,MEDICAMENTOS,1.0,0.0,0.0
2021-12-31,700948,MEDROXIPROGESTERONA ACETATO SUSPENSIÓN INYECTABLE 50MG/ML (150MG/3ML),37,MEDICAMENTOS,1.0,0.0,0.0
2022-01-31,700948,MEDROXIPROGESTERONA ACETATO SUSPENSIÓN INYECTABLE 50MG/ML (150MG/3ML),24,MEDICAMENTOS,1.0,0.0,0.0
2022-02-28,700948,MEDROXIPROGESTERONA ACETATO SUSPENSIÓN INYECTABLE 50MG/ML (150MG/3ML),1,MEDICAMENTOS,1.0,0.0,0.0
2022-03-31,700948,MEDROXIPROGESTERONA ACETATO SUSPENSIÓN INYECTABLE 50MG/ML (150MG/3ML),0,MEDICAMENTOS,1.0,0.0,0.0
2022-04-30,700948,MEDROXIPROGESTERONA ACETATO SUSPENSIÓN INYECTABLE 50MG/ML (150MG/3ML),61,MEDICAMENTOS,1.0,0.0,0.0
2022-05-31,700948,MEDROXIPROGESTERONA ACETATO SUSPENSIÓN INYECTABLE 50MG/ML (150MG/3ML),0,MEDICAMENTOS,1.0,0.0,0.0
2022-06-30,700948,MEDROXIPROGESTERONA ACETATO SUSPENSIÓN INYECTABLE 50MG/ML (150MG/3ML),0,MEDICAMENTOS,1.0,0.0,0.0
2021-07-31,700949,METILPREDNISOLONA ACETATO 40MG/ML SUSPENSION INYECTABLE,0,MEDICAMENTOS,1.0,8904.5,5.0
2021-08-31,700949,METILPREDNISOLONA ACETATO 40MG/ML SUSPENSION INYECTABLE,0,MEDICAMENTOS,1.0,8904.5,5.0
2021-09-30,700949,METILPREDNISOLONA ACETATO 40MG/ML SUSPENSION INYECTABLE,0,MEDICAMENTOS,1.0,8904.5,5.0
2021-10-31,700949,METILPREDNISOLONA ACETATO 40MG/ML SUSPENSION INYECTABLE,1,MEDICAMENTOS,1.0,8904.5,5.0
2021-11-30,700949,METILPREDNISOLONA ACETATO 40MG/ML SUSPENSION INYECTABLE,0,MEDICAMENTOS,1.0,8904.5,5.0
2021-12-31,700949,METILPREDNISOLONA ACETATO 40MG/ML SUSPENSION INYECTABLE,6,MEDICAMENTOS,1.0,8904.5,5.0
2022-01-31,700949,METILPREDNISOLONA ACETATO 40MG/ML SUSPENSION INYECTABLE,0,MEDICAMENTOS,1.0,8904.5,5.0
2022-02-28,700949,METILPREDNISOLONA ACETATO 40MG/ML SUSPENSION INYECTABLE,2,MEDICAMENTOS,1.0,8904.5,5.0
2022-03-31,700949,METILPREDNISOLONA ACETATO 40MG/ML SUSPENSION INYECTABLE,0,MEDICAMENTOS,1.0,8904.5,5.0
2022-04-30,700949,METILPREDNISOLONA ACETATO 40MG/ML SUSPENSION INYECTABLE,0,MEDICAMENTOS,1.0,8904.5,5.0
2022-05-31,700949,METILPREDNISOLONA ACETATO 40MG/ML SUSPENSION INYECTABLE,0,MEDICAMENTOS,1.0,8904.5,5.0
2022-06-30,700949,METILPREDNISOLONA ACETATO 40MG/ML SUSPENSION INYECTABLE,0,MEDICAMENTOS,1.0,8904.5,5.0
2021-07-31,700964,"ENSURE PLUS HN SOLUCIÓN ORAL 1,5KCAL/1ML (355,5KCAL/237ML) ALIMENTO DE USO ESPEC",198,NUTRICION,1.0,6918.0,16.0
2021-08-31,700964,"ENSURE PLUS HN SOLUCIÓN ORAL 1,5KCAL/1ML (355,5KCAL/237ML) ALIMENTO DE USO ESPEC",243,NUTRICION,1.0,6918.0,16.0
2021-09-30,700964,"ENSURE PLUS HN SOLUCIÓN ORAL 1,5KCAL/1ML (355,5KCAL/237ML) ALIMENTO DE USO ESPEC",163,NUTRICION,1.0,6918.0,16.0
2021-10-31,700964,"ENSURE PLUS HN SOLUCIÓN ORAL 1,5KCAL/1ML (355,5KCAL/237ML) ALIMENTO DE USO ESPEC",45,NUTRICION,1.0,6918.0,16.0
2021-11-30,700964,"ENSURE PLUS HN SOLUCIÓN ORAL 1,5KCAL/1ML (355,5KCAL/237ML) ALIMENTO DE USO ESPEC",18,NUTRICION,1.0,6918.0,16.0
2021-12-31,700964,"ENSURE PLUS HN SOLUCIÓN ORAL 1,5KCAL/1ML (355,5KCAL/237ML) ALIMENTO DE USO ESPEC",12,NUTRICION,1.0,6918.0,16.0
2022-01-31,700964,"ENSURE PLUS HN SOLUCIÓN ORAL 1,5KCAL/1ML (355,5KCAL/237ML) ALIMENTO DE USO ESPEC",125,NUTRICION,1.0,6918.0,16.0
2022-02-28,700964,"ENSURE PLUS HN SOLUCIÓN ORAL 1,5KCAL/1ML (355,5KCAL/237ML) ALIMENTO DE USO ESPEC",59,NUTRICION,1.0,6918.0,16.0
2022-03-31,700964,"ENSURE PLUS HN SOLUCIÓN ORAL 1,5KCAL/1ML (355,5KCAL/237ML) ALIMENTO DE USO ESPEC",199,NUTRICION,1.0,6918.0,16.0
2022-04-30,700964,"ENSURE PLUS HN SOLUCIÓN ORAL 1,5KCAL/1ML (355,5KCAL/237ML) ALIMENTO DE USO ESPEC",126,NUTRICION,1.0,6918.0,16.0
2022-05-31,700964,"ENSURE PLUS HN SOLUCIÓN ORAL 1,5KCAL/1ML (355,5KCAL/237ML) ALIMENTO DE USO ESPEC",35,NUTRICION,1.0,6918.0,16.0
2022-06-30,700964,"ENSURE PLUS HN SOLUCIÓN ORAL 1,5KCAL/1ML (355,5KCAL/237ML) ALIMENTO DE USO ESPEC",20,NUTRICION,1.0,6918.0,16.0
2021-07-31,700966,JEVITY SOLUCIÓN ORAL 1KCAL/1ML (1500KCAL/1500ML)) ALIMENTO PARA PROPÓSITOS MÉD,3,NUTRICION,1.0,36939.0,10.0
2021-08-31,700966,JEVITY SOLUCIÓN ORAL 1KCAL/1ML (1500KCAL/1500ML)) ALIMENTO PARA PROPÓSITOS MÉD,21,NUTRICION,1.0,36939.0,10.0
2021-09-30,700966,JEVITY SOLUCIÓN ORAL 1KCAL/1ML (1500KCAL/1500ML)) ALIMENTO PARA PROPÓSITOS MÉD,18,NUTRICION,1.0,36939.0,10.0
2021-10-31,700966,JEVITY SOLUCIÓN ORAL 1KCAL/1ML (1500KCAL/1500ML)) ALIMENTO PARA PROPÓSITOS MÉD,9,NUTRICION,1.0,36939.0,10.0
2021-11-30,700966,JEVITY SOLUCIÓN ORAL 1KCAL/1ML (1500KCAL/1500ML)) ALIMENTO PARA PROPÓSITOS MÉD,33,NUTRICION,1.0,36939.0,10.0
2021-12-31,700966,JEVITY SOLUCIÓN ORAL 1KCAL/1ML (1500KCAL/1500ML)) ALIMENTO PARA PROPÓSITOS MÉD,4,NUTRICION,1.0,36939.0,10.0
2022-01-31,700966,JEVITY SOLUCIÓN ORAL 1KCAL/1ML (1500KCAL/1500ML)) ALIMENTO PARA PROPÓSITOS MÉD,28,NUTRICION,1.0,36939.0,10.0
2022-02-28,700966,JEVITY SOLUCIÓN ORAL 1KCAL/1ML (1500KCAL/1500ML)) ALIMENTO PARA PROPÓSITOS MÉD,25,NUTRICION,1.0,36939.0,10.0
2022-03-31,700966,JEVITY SOLUCIÓN ORAL 1KCAL/1ML (1500KCAL/1500ML)) ALIMENTO PARA PROPÓSITOS MÉD,27,NUTRICION,1.0,36939.0,10.0
2022-04-30,700966,JEVITY SOLUCIÓN ORAL 1KCAL/1ML (1500KCAL/1500ML)) ALIMENTO PARA PROPÓSITOS MÉD,41,NUTRICION,1.0,36939.0,10.0
2022-05-31,700966,JEVITY SOLUCIÓN ORAL 1KCAL/1ML (1500KCAL/1500ML)) ALIMENTO PARA PROPÓSITOS MÉD,27,NUTRICION,1.0,36939.0,10.0
2022-06-30,700966,JEVITY SOLUCIÓN ORAL 1KCAL/1ML (1500KCAL/1500ML)) ALIMENTO PARA PROPÓSITOS MÉD,29,NUTRICION,1.0,36939.0,10.0
2021-07-31,700967,"ENSURE PLUS HN SOLUCIÓN ORAL 1,5KCAL/1ML (1500KCAL/1000ML) ALIMENTO DE USO ESPEC",2,NUTRICION,1.0,24829.0,5.0
2021-08-31,700967,"ENSURE PLUS HN SOLUCIÓN ORAL 1,5KCAL/1ML (1500KCAL/1000ML) ALIMENTO DE USO ESPEC",47,NUTRICION,1.0,24829.0,5.0
2021-09-30,700967,"ENSURE PLUS HN SOLUCIÓN ORAL 1,5KCAL/1ML (1500KCAL/1000ML) ALIMENTO DE USO ESPEC",29,NUTRICION,1.0,24829.0,5.0
2021-10-31,700967,"ENSURE PLUS HN SOLUCIÓN ORAL 1,5KCAL/1ML (1500KCAL/1000ML) ALIMENTO DE USO ESPEC",7,NUTRICION,1.0,24829.0,5.0
2021-11-30,700967,"ENSURE PLUS HN SOLUCIÓN ORAL 1,5KCAL/1ML (1500KCAL/1000ML) ALIMENTO DE USO ESPEC",9,NUTRICION,1.0,24829.0,5.0
